Date,Open,High,Low,Close,Volume
2023-03-01,129.42773409688644,130.93488164100782,128.62973598749758,129.4903477772965,2860822
2023-03-02,131.27107703621655,133.1528309677538,131.04038857814055,131.44143803154122,1240569
2023-03-03,130.02990369971207,132.14352928498462,129.49990046236778,130.48308955585065,3249187
2023-03-04,129.22452259582488,130.90613866175994,129.98335372837275,130.11177160252302,4830501
2023-03-05,128.62854640702108,129.23527192765226,126.73515885068215,127.89910165451096,1701211
2023-03-06,126.13249042460977,125.91665699718125,124.96870159747941,125.50668840634961,3760019
2023-03-07,128.13117539771028,127.71803551166003,125.53662184986364,127.13174005113801,1803734
2023-03-08,130.83749378242746,131.6368917453219,129.22349619043248,129.84422010827964,3143310
2023-03-09,129.81106327632423,129.72620371214046,128.78975956695538,129.70019986511898,1386705
2023-03-10,132.24524049126404,131.87828272261197,131.68402458108685,131.70726566090303,2801483
2023-03-11,133.32006917076316,132.84631022129034,132.28564393540918,132.4305377109983,4024653
2023-03-12,131.8395929831429,131.19336260953568,130.35531108897467,131.14029820178806,2390286
2023-03-13,131.3577856162913,132.2259602829845,130.90321174337066,131.8630894128049,3659646
2023-03-14,134.84025081635704,136.10524566767623,133.73912144949824,134.93916254573685,4181799
2023-03-15,134.12582929781993,135.71035956870196,134.28418531009834,134.86751046751695,4708711
2023-03-16,138.90489983366243,139.7821412012989,136.6068340068919,137.99679777914497,1938568
2023-03-17,132.96965683986724,134.39219469444237,131.03706277658708,132.75730757096548,2597263
2023-03-18,133.85839819072285,135.08474728311165,132.84141060192923,134.4011125797159,1609664
2023-03-19,134.918608085004,135.09405358305486,134.49596906549556,134.57520671619227,4969934
2023-03-20,134.2134484961763,134.73657683159507,133.01617812074488,133.97719201526053,4708003
2023-03-21,133.87703900439723,135.34130345336115,133.9508532114952,134.16071356833154,3159828
2023-03-22,129.412690923529,130.7217030207755,129.7014857074047,130.18557573912975,4368133
2023-03-23,130.08937835464033,130.994529779153,127.77290677692044,129.74623196345473,3083831
2023-03-24,130.50107250828583,131.2792804108607,130.1754660206752,130.46045710647823,3494342
2023-03-25,133.96088197943254,134.52033955766524,132.41846888905854,133.41624519596127,1356497
2023-03-26,132.42003176163797,133.25195781768463,131.14339329077774,132.37970475941398,4021081
2023-03-27,131.46708055426467,131.35164907271144,129.3577876125394,130.7627175536276,1510853
2023-03-28,129.8630171440075,131.65611008038283,128.6399060994847,129.75920346645853,4304270
2023-03-29,131.71188364493344,133.1172192901822,131.5704660070243,131.59000770186267,4128112
2023-03-30,133.00081712649873,132.52773627271495,131.59458730469404,132.24750992118203,3834978
2023-03-31,130.99495524607275,132.92492546544378,130.15256622687852,131.18798951364795,1144641
2023-04-01,131.48255483677593,133.18938677637368,132.03879138158499,132.21452437987466,2212513
2023-04-02,131.46624483119743,134.19778393235893,131.7074256161524,132.40867947857075,2052450
2023-04-03,134.85624397098377,135.94567997153118,134.2795632420538,134.34596945963654,2440545
2023-04-04,133.18248237458874,133.79229028082028,132.7847062775718,132.94186327188183,1350570
2023-04-05,132.69469851488472,132.3314775953265,131.4926924262831,132.28653897868628,4747831
2023-04-06,130.92825099543978,132.03967739119187,131.23689116433584,131.50232267242197,3215208
2023-04-07,127.84803572733128,129.65856120547946,127.44021107963462,128.57529277615774,2222097
2023-04-08,128.19662266162265,130.43448976993918,127.78860339201235,129.1675333302869,2587926
2023-04-09,129.39081899225985,130.20541924551307,128.08847047642848,129.68964387464666,2788810
2023-04-10,129.87970616164085,129.97858293607723,129.29957029944197,129.6998707879316,3402377
2023-04-11,129.01518461138076,130.9005569947799,128.89573135666316,129.2306965211813,3062717
2023-04-12,126.27490488112794,128.36875939848758,126.19081935641168,126.39995503708047,4677567
2023-04-13,126.36698178053724,126.61004475615513,124.28580389246248,125.55866439154975,2987853
2023-04-14,124.56974629254282,125.21659393019283,123.46028390552242,124.87323535849622,4968632
2023-04-15,123.2966597983726,123.81329547309171,123.20550853040169,123.26868082005298,4405699
2023-04-16,123.51341542220324,122.9828907498159,121.07368490423357,122.94610939672096,1834042
2023-04-17,123.54729667499257,125.58280872347103,123.65026854304708,123.75421111035003,4722380
2023-04-18,127.77075631322684,127.76208507855137,126.44399024216895,127.52658291277109,1465465
2023-04-19,128.60046595592826,129.02877148946328,126.45761749953294,127.87573853843477,4269798
2023-04-20,129.2898805671956,128.93894976125472,126.64890107238814,128.3908393198803,2522493
2023-04-21,127.53609445020606,129.35030349337958,126.81377362408314,128.241947488348,4511897
2023-04-22,125.2575803080729,125.70724583445364,122.80094889161033,124.40440505774991,4472226
2023-04-23,124.33560989301056,126.01086091426588,123.67247692176586,124.35137730685148,4223701
2023-04-24,123.98832650333144,124.88468027025473,122.8421874992405,124.47183772673353,4160121
2023-04-25,129.31659346418064,129.42031360902106,129.23809225893476,129.3983219517041,2218716
2023-04-26,129.97366517271283,129.28737128227948,127.22396671002082,129.01360002214187,1323677
2023-04-27,129.60193089479483,131.4167319905053,128.52150995450162,129.61669470680908,2611920
2023-04-28,129.20477438797363,131.29505132252365,127.91267562747362,129.5472711673986,1694098
2023-04-29,127.476716800793,128.40474129650016,126.30527852312295,127.20991509215955,3779804
2023-04-30,128.97585195874595,130.6965944420569,128.20840533079652,129.49556072118958,2384398
2023-05-01,130.15115344278047,132.32950013565565,129.9466214646909,130.99942678656313,4902440
2023-05-02,131.83925012447054,132.93223323789613,131.11831163713856,132.58149068064924,3563888
2023-05-03,130.0188074489753,132.59153966290967,130.59945580699858,130.76271577105976,4289922
2023-05-04,132.87210977995656,134.4058454427161,133.44760022495083,133.56830439293196,1530098
2023-05-05,130.04225661264624,131.53087932384642,130.27039579932713,130.7646022673474,4448057
2023-05-06,132.2200659445544,132.97615186551363,131.6192270947216,131.93831645494797,4691028
2023-05-07,135.6829878753662,136.41315964011804,134.57566057338352,136.31922770656791,2948247
2023-05-08,134.02948962295426,134.6707217938187,133.89972708159044,134.33815505630653,3425011
2023-05-09,133.99913641691302,134.68162682995373,131.25382908546274,133.205559597101,4059239
2023-05-10,133.35278560780202,133.57045966312654,132.73107074373405,133.40486232727628,1699354
2023-05-11,132.73302649608593,133.60421523797666,132.0336751876665,132.39791101904387,3010264
2023-05-12,128.64122389931487,129.78728237627428,127.71718714262666,129.29658415691162,2594652
2023-05-13,128.818288144141,130.21230133460762,128.11629455552193,129.43371010652368,1585495
2023-05-14,126.39083991160443,127.88649015261288,126.3127112461652,127.30910267907147,2470137
2023-05-15,127.59415766648617,128.96763297327175,127.14556043846659,128.25628754034184,1272689
2023-05-16,125.97461974993816,127.85553088224273,124.97903551532971,126.41743907187424,1103247
2023-05-17,128.87132885046282,130.11155131315567,129.0603983992467,129.51730788190932,1540665
2023-05-18,127.12820636475097,129.08361057783065,125.95813346512337,127.95080129723685,4852460
2023-05-19,126.5479500070267,128.2587790692237,125.35709194053193,127.30667826482549,3198118
2023-05-20,128.8552702356303,130.26105503029012,127.63306132687096,128.93371269956484,4863288
2023-05-21,125.88465150350851,128.34564354534643,126.07289916483863,126.47198406669692,2729991
2023-05-22,126.65544365800132,128.39204813032566,125.56644745104259,126.92690393590517,2247264
2023-05-23,129.54802398617974,129.97107020165154,129.39679262651168,129.54118944447004,3024567
2023-05-24,126.70701263260631,126.38858924547014,126.26491797093597,126.32622297534758,2758046
2023-05-25,125.77411497209438,127.22001878101183,126.18012491538975,126.69549069241218,1422658
2023-05-26,127.81407707872711,128.40541214230953,126.2900103674304,127.21525628090903,3563305
2023-05-27,129.03470280344547,128.88175365143215,127.0423570136469,128.77890202446366,1864152
2023-05-28,125.46851866660523,127.29773309710997,124.85066246317488,126.3050006027075,3478351
2023-05-29,124.4112446247525,124.85777307437272,122.17867433413898,123.66408737653894,3600804
2023-05-30,125.54971530883637,125.37645828940667,123.85698383887659,124.70797050777274,1608099
2023-05-31,124.42409577394884,126.84376426173075,124.61006986914518,125.30193985423911,1245398
2023-06-01,125.35668085122528,126.01612206119842,125.06084802896166,125.80292555493087,4123046
2023-06-02,127.10822453351093,126.64609753739644,124.5205228464527,126.49582197392482,2839201
2023-06-03,125.63229191153515,126.59215004317504,125.05555414794287,125.13577253076784,1232655
2023-06-04,124.9693219638026,126.59126255750225,123.86621693284495,125.60027992508985,4979465
2023-06-05,125.60512351836063,127.56322966454267,125.02907405454242,126.18642487168721,1231122
2023-06-06,124.49866624121724,125.62737671284196,123.8804911972553,124.75772203563447,3780140
2023-06-07,128.45831702830603,128.9820751244022,127.03875573709371,128.489271057924,4934715
2023-06-08,129.67344644280814,131.07514153509595,128.46359901689817,129.43693689974756,1956720
2023-06-09,126.79215718448182,128.65316166328023,125.30748342917894,127.05432990534227,1568997
2023-06-10,128.29250655487624,129.7568300643188,126.56603339458742,128.36743712260994,1485539
2023-06-11,126.91301565842282,126.96236405661523,125.5746319284084,126.4180737821553,2213100
2023-06-12,127.0656093954214,129.17270432337838,127.4385873951701,127.9922429896402,1404183
2023-06-13,129.81430803634308,131.03138194153507,129.1247334904683,130.30943414765503,3768645
2023-06-14,129.0947686827207,128.85123365760487,126.84334281971822,128.6680695109516,1249167
2023-06-15,131.38523544481464,132.42944892036473,130.17349739142892,130.59482176944024,3037688
2023-06-16,131.44373850754457,131.69402088515116,130.17445045618626,131.42038362331323,4986787
2023-06-17,133.12873091383284,134.9649786509438,131.80138350311717,133.0645039433022,4255881
2023-06-18,136.07243393128965,137.75010145452603,135.39186386377955,136.8580899086101,3460877
2023-06-19,136.26213841025128,136.73757953428162,136.10417830634984,136.36731367660437,2225014
2023-06-20,134.92507588079943,135.9436432426461,133.42819141852522,134.8598413478894,3495583
2023-06-21,132.5657534959078,134.82670416039116,131.26274744730705,133.08081248863834,3108165
2023-06-22,130.98767838060624,132.91364169152658,131.089825700967,131.44919191870747,2704333
2023-06-23,131.0495568260885,132.90811079560214,130.8199018500315,131.29498849987925,1522841
2023-06-24,131.01743484506798,133.29485918293398,130.03450226142925,131.97729244951253,4546416
2023-06-25,132.1748323793389,133.91522717720827,132.16872014275359,132.53067404817256,2799138
2023-06-26,133.6079365602377,135.88343184937526,132.47627035950546,134.1850405462446,1778490
2023-06-27,133.86603903435625,134.7103803477188,133.22648861710434,134.21104433000042,2471037
2023-06-28,136.35763674795356,138.09696241160134,136.6236503355087,137.11811248431505,2656519
2023-06-29,137.36985337931893,137.03121770147834,134.8472990152941,136.58879881783915,4310151
2023-06-30,142.21632205812648,144.00447316701167,141.13852664101304,142.02913715101838,3934457
2023-07-01,143.63867648483736,145.16859052592162,142.250837138689,143.28047184654838,4077219
2023-07-02,142.1444992109305,141.64501035645281,140.8476899949163,141.56615673371581,1044125
2023-07-03,139.4212561354517,140.83552208262498,138.23847003472375,139.4243717375936,2664615
2023-07-04,139.5631571442548,142.23981320291128,140.0622688229099,140.38931656807995,2925376
2023-07-05,140.01660408106534,140.30354168768292,139.16022792412474,139.94239099742825,1076769
2023-07-06,141.5440742216542,142.50628244671768,139.43156734094185,141.37039198561243,2039252
2023-07-07,142.80774618312816,144.1478438299356,141.80060036935726,142.3168672347595,4041159
2023-07-08,142.03452850190513,142.23910136661738,140.85773608036317,142.17120940944577,1548438
2023-07-09,139.73278257890007,141.87246250780262,139.82724184485954,140.47762197330894,3141240
2023-07-10,137.01547933553465,138.0426255386823,135.900981272564,137.4479275239372,1860807
2023-07-11,136.28106221260043,138.40369001055623,136.29315029836647,136.55489761980317,1048483
2023-07-12,138.5595296911133,140.20981169878084,136.328053118293,138.2676952084501,1964805
2023-07-13,138.83743930604834,140.5844156749374,137.78830361394324,138.69588269671053,4903495
2023-07-14,135.91659859108225,137.15283357260148,135.73230421259365,136.20440513928656,4206148
2023-07-15,137.5237974885749,138.27485229296755,136.4037734963289,136.55076699098893,4838306
2023-07-16,137.53295138916036,139.01050054751673,136.98188594027152,137.3214017504466,2951416
2023-07-17,135.0281404615163,136.19188782453082,134.51413898093227,135.55368687804432,1438944
2023-07-18,135.06470203517617,137.51896803823672,135.1871307370728,135.86113708993537,3191837
2023-07-19,135.28327280519602,136.05156979625835,134.31978779506215,135.97755452682736,2817509
2023-07-20,133.18352938793512,134.8841536881302,132.82983888384248,133.6916139311661,4377428
2023-07-21,133.72855139838177,134.86720632643807,133.9097601066874,134.40718865186267,1392330
2023-07-22,134.90189175270174,135.7698914761537,134.29446773139108,135.52875770459914,2952964
2023-07-23,137.26505052833738,137.84876659420812,136.2813057571788,137.6948601909497,1600194
2023-07-24,139.149211485609,141.19504184677578,139.4683804792176,139.8024642950195,2298703
2023-07-25,137.84065640835814,137.72687548664143,136.71188712652867,137.0471255591053,3949428
2023-07-26,134.33194297059833,136.62100902233257,135.09813262540797,135.17147547927505,2904072
2023-07-27,136.25056879283287,136.33225869529025,134.7287419835611,136.20154601369237,2503553
2023-07-28,137.04991156949612,137.859698591178,135.90150886027317,137.22911791551678,2577905
2023-07-29,139.2239705219461,139.33819587287954,137.30995153662926,138.25921328812888,2837787
2023-07-30,145.18875407377442,147.54612259911625,144.27633537149993,145.9646762694383,4140066
2023-07-31,146.90216848891612,147.74396229668878,145.49511698492452,147.10645729082464,4568338
2023-08-01,150.3165294377366,150.62937132405986,148.20687984239234,149.37758857118584,4821338
2023-08-02,152.0166063499602,153.0575475946446,149.54904953714572,151.28559209817223,4147613
2023-08-03,153.22251874268238,153.82010097714843,152.1766921807103,152.58837460078382,2261627
2023-08-04,151.47364176559302,152.42375506101038,151.73399687270768,151.95783611150313,3752538
2023-08-05,152.8175497272698,153.52457611560274,152.9362753294557,153.47577455248967,2750412
2023-08-06,152.26741056326338,153.67032187121637,151.8159504112359,151.93012412341452,2018682
2023-08-07,152.31523888818967,151.49902573163527,150.39414785393242,151.45648690993448,4363486
2023-08-08,150.5992856003041,152.23516315964466,148.61254842968634,150.48575981427626,1153705
2023-08-09,150.79273347198873,151.70738236110336,150.5708210117119,150.64950809304892,4607047
2023-08-10,154.83878341371653,157.15696062342175,155.0346053983759,155.27882522639595,2845909
2023-08-11,152.08328070759634,153.1418613127598,150.6398967846456,151.54429484121246,3548805
2023-08-12,152.29090271907654,154.91268344302816,151.04906518690566,152.91681522196149,3637415
2023-08-13,149.33874195239068,150.3928071104856,149.05907126962867,149.69138347958219,4580470
2023-08-14,148.59839262523616,150.28189632586557,147.73305013062654,148.74751974800333,3546678
2023-08-15,150.94064169930698,151.72928276915655,150.84227522383728,150.92542094193806,3455734
2023-08-16,150.53880044495915,152.0137322207368,150.7572945782048,151.05398098012898,1266608
2023-08-17,148.12816507374876,150.1535023507071,146.92523117835267,148.89849142427036,3073632
2023-08-18,147.6891240906337,149.2152382341231,145.53764661287832,147.46788400575042,1600676
2023-08-19,148.4043406101003,150.79524644201837,148.81719954175097,148.82707950361979,3949735
2023-08-20,147.52882268303074,148.90289306791456,145.46272266933903,147.36634624018552,3048887
2023-08-21,147.10798884989788,148.63479698368414,146.52102354371848,147.79926341934947,3720911
2023-08-22,147.85268730286674,148.73312110371126,146.15457051011705,147.8904070991571,1166691
2023-08-23,146.65238526904864,148.06237100712323,145.67772669267774,146.58720640394546,1339168
2023-08-24,149.97874165624097,151.3526488741327,149.8439025254376,150.87509458259612,3865293
2023-08-25,151.81614118361998,152.36388085349492,151.1652394667183,152.14293262723214,1288337
2023-08-26,147.36147680779487,148.80189176919848,146.7589189388247,148.09264745391692,1285026
2023-08-27,147.5923060244013,149.04003406676392,148.18625357394313,148.46555608345577,1048433
2023-08-28,148.1219036186989,147.73459939483098,147.08203597417364,147.141983153919,4826005
2023-08-29,148.4915575134609,149.31406532561127,148.23098994032904,148.84684982351143,3950033
2023-08-30,147.8815572383553,147.34599472591876,145.85244682117275,147.26180834664603,2413005
2023-08-31,146.54161677323975,147.06808333317906,146.62862855946634,147.03233546371223,2186142
2023-09-01,148.40531546612098,150.0177548011452,146.6954451550233,148.04231002167313,2398812
2023-09-02,150.29427612979273,150.6293666774851,147.83399631779884,149.77382041001337,4098614
2023-09-03,147.5645050771175,148.1418808902212,147.185426164323,147.37322759590182,3645482
2023-09-04,146.64737750132025,148.06351968960607,145.35902088776967,146.70422512421993,1740782
2023-09-05,145.57801633019255,146.19084227762815,144.86683406328888,145.75433450189803,1696437
2023-09-06,144.1454125698366,146.34759840465105,142.7113915279956,144.4476760367506,1393582
2023-09-07,148.83764280580846,149.5512745461439,147.62428493841804,147.9785845173128,3641210
2023-09-08,149.44978675481016,148.96736994385924,147.4032960347824,148.78854793923472,4057490
2023-09-09,147.19683385189765,147.1019415821345,144.5905494512684,146.26678003056463,2060185
2023-09-10,147.35109837164526,149.8607405397985,146.21327548572614,148.10250392467418,1083779
2023-09-11,152.80855126910672,154.23628036328225,150.98032026212016,152.34681631869944,1328686
2023-09-12,155.2884277534438,155.3465498623015,153.4173973117849,154.41174683980174,4871440
2023-09-13,150.73547304022503,152.59982968631513,150.13731242749128,151.3730069078937,2181779
2023-09-14,149.53753129689474,150.73860665434535,148.66672879320376,150.4045387621612,4076892
2023-09-15,153.42060235911455,154.9206983128084,151.7971415672568,152.93836106053445,3498654
2023-09-16,151.6719683556567,151.9863655320638,151.46224800990322,151.5230221292969,2527758
2023-09-17,153.0943185391059,154.2961245338596,150.54876359457538,152.41066098558935,1822749
2023-09-18,153.2394738457006,155.25922239043277,152.5808755903849,153.95992909244802,1485545
2023-09-19,152.69660277301162,153.32154173904956,150.75304137773736,152.10606814929184,3460051
2023-09-20,151.39027207726375,153.01239445920126,151.5556671323728,151.98701743716825,4098535
2023-09-21,144.8317946427615,145.96582238046562,144.18671181656478,145.5044827570301,3575617
2023-09-22,142.78423907022352,143.80876353837255,142.66797866305322,143.45570747436153,3121208
2023-09-23,143.57972061203796,143.39154358971555,141.64810521749223,142.9505711715752,1167804
2023-09-24,140.7853992490379,140.827881331934,140.24181874702953,140.4550048076455,4873955
2023-09-25,143.765958265047,145.2789963626423,142.40413680630272,143.71982741550877,4194856
2023-09-26,140.5772056278345,141.55979517792096,138.86071720804617,140.8595446595875,2171288
2023-09-27,140.73385676781973,140.0951410393203,139.8830316084724,139.97945568619352,4919881
2023-09-28,140.02582705561096,142.17914210104732,138.28658847232307,140.2409368407657,3407526
2023-09-29,143.75668229784108,144.8910551888248,142.30966749745218,143.12348341889793,3329690
2023-09-30,140.1300289336795,142.1072636829295,138.51025221586454,140.25175911653906,3992292
2023-10-01,142.3319754796988,144.56790226614186,141.01331565273244,142.57808662084898,4247079
2023-10-02,142.52391231422737,142.94634324132713,141.46452022091484,142.59855274288816,3625914
2023-10-03,140.23829118912056,141.42801947859758,139.1586370222896,140.63553544079227,1512382
2023-10-04,142.05496114967133,143.076219340727,139.80271126671613,141.5597423893188,2353070
2023-10-05,141.9633025606507,143.34990301657334,141.1495811371637,141.95786178046575,4712334
2023-10-06,140.22185341644177,141.06521983882786,140.10336170302168,140.75742802614815,1898462
2023-10-07,141.6961813426773,142.52869844610942,139.56184542500102,140.89703219612818,2488668
2023-10-08,139.89418744515106,140.57528614607799,138.51071311852215,140.12640500240465,2728307
2023-10-09,140.44054541513515,140.8010749225524,138.82886942335392,140.35343969290716,2757619
2023-10-10,142.49064526387835,142.75164988773608,140.082073744232,141.67770104194926,3451758
2023-10-11,145.09821066606793,146.03561454392337,143.9785680446141,144.84973467423995,4772303
2023-10-12,141.607899758003,143.53427609226188,140.73843524423623,142.37410367658626,1962770
2023-10-13,147.51983467312573,146.8231441006943,146.39975231515757,146.6401704258988,1486005
2023-10-14,142.99141093299662,144.49091655211456,141.6470166309321,142.73599482685378,1789881
2023-10-15,142.1022358660968,142.96362472196003,142.4209073157864,142.43242463678263,4547699
2023-10-16,142.88760319507855,143.8680888923174,142.95988738995123,143.60905904975178,3583243
2023-10-17,144.75909316376246,145.9485389449598,143.43811971547908,144.17104278522186,2143627
2023-10-18,143.1657892574377,144.83694674204017,142.13329836236215,142.92564374558066,4263787
2023-10-19,142.57632142881874,144.23365447939702,141.1184648314864,142.5093992448661,4445479
2023-10-20,142.31118254165034,143.1424295249982,140.74628117300773,141.52339737554843,4386057
2023-10-21,140.92186228410907,141.65515182293805,139.44728061641496,140.34466786166,4675706
2023-10-22,141.34722181516756,143.14558679692033,141.5687837939534,142.04387205570205,2008964
2023-10-23,142.38134716322324,142.93187654745498,142.01139944437347,142.75790302763215,4020167
2023-10-24,140.86906211673977,142.18899026325224,140.91754458258453,141.37208383711084,2842157
2023-10-25,143.6591761731227,143.91666062200198,143.02489174044047,143.17128358797734,4367994
2023-10-26,142.85294749920212,144.30539019725123,142.57898544296782,143.78588262973057,3913962
2023-10-27,145.55138623715112,146.85844709478567,144.07518127029846,145.4116068674085,4105789
2023-10-28,147.19578192273713,147.66261602141327,145.4318838592365,146.67086455125573,3624647
2023-10-29,145.76640580293508,145.1749669612269,144.08588644181046,145.0128745294116,1709715
2023-10-30,143.57667594644948,144.33287885291728,143.1329408886592,143.89251244901766,3180107
2023-10-31,146.0296142686082,146.75361718658337,143.66043236012052,145.38709965926418,4938678
2023-11-01,145.82910366404153,146.7601019091117,145.56967661985865,146.6078401901311,4749552
2023-11-02,147.25894158567183,148.26845083030034,145.60767324694334,146.5660370022028,1172694
2023-11-03,146.0556690934843,147.7909848228483,146.74940763720747,146.80069176882034,1659259
2023-11-04,149.15059614151792,150.31719471505048,148.67352590514486,149.35602156039718,1526915
2023-11-05,148.7674695142846,149.35769435204455,147.4124875451538,148.17287878272552,3903919
2023-11-06,148.56690839976312,150.9164354769159,148.46942798327177,149.26707354506559,4271141
2023-11-07,148.32119103066307,149.55830665600217,147.70234350174314,148.8626882401978,1854045
2023-11-08,148.8718309705295,149.7833581388615,147.3601207402896,148.42732583374337,3023410
2023-11-09,151.0649526108099,151.75634346570934,149.40906935213087,150.62487953771776,4362812
2023-11-10,152.5580075014644,152.80976877603266,150.74594571260957,152.27571223569382,3931206
2023-11-11,154.29062839662927,155.6599914804054,152.2767600302629,153.90273150769508,3168948
2023-11-12,156.59913800869893,158.1085411652176,155.07744296955076,156.51368912200374,3361390
2023-11-13,156.05929492308317,157.8726004745861,154.6446494133594,156.55569680526926,3033442
2023-11-14,157.61099473486703,159.62076620604768,157.88313758250646,157.9196027478592,2190193
2023-11-15,156.66226466827513,159.0336576365919,156.9075132633052,157.2990692346723,3260087
2023-11-16,158.76430306231643,159.36412789307926,157.93227618969289,157.94740193964918,3755541
2023-11-17,157.85389942044606,159.36114248764116,156.39216640260463,157.68711583091383,4493291
2023-11-18,157.68281059442654,159.27605068423782,156.08504666299928,157.88110776089925,3545165
2023-11-19,158.99543341906136,160.4317033552937,158.58445721862049,159.0714218117731,4044486
2023-11-20,158.32954712452977,158.6722032017365,155.5809113557135,157.43498044530614,1640286
2023-11-21,160.9264578029092,163.12518827579234,161.4992202160979,161.61975499667705,2846229
